sku,month_index,month_name,raw_demand,normalized_demand,split,unit_cost,retail_price,lead_time,initial_inventory_normalized,initial_backlog_normalized,margin_ratio,shortage_weight,capacity_normalized,source_dataset,source_url,source_license
SKU009,8,aug,588.000000,0.3121226196,train,674.000000,5433.000000,3,0.2070201048,0.0053082078,0.8759433094,3.4104951224,2.3489858274,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU009,9,sep,1140.000000,0.6051356911,test,674.000000,5433.000000,3,0.2070201048,0.0053082078,0.8759433094,3.4104951224,2.3489858274,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU009,10,oct,869.000000,0.4612832592,test,674.000000,5433.000000,3,0.2070201048,0.0053082078,0.8759433094,3.4104951224,2.3489858274,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU009,11,nov,1707.000000,0.9061110742,test,674.000000,5433.000000,3,0.2070201048,0.0053082078,0.8759433094,3.4104951224,2.3489858274,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU009,12,dec,1180.000000,0.6263685223,test,674.000000,5433.000000,3,0.2070201048,0.0053082078,0.8759433094,3.4104951224,2.3489858274,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,1,jan,1333.000000,1.6019227880,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,2,feb,402.000000,0.4831004957,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,3,mar,804.000000,0.9662009914,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,4,apr,318.000000,0.3821541235,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,5,may,1408.000000,1.6920534775,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,6,jun,830.000000,0.9974462971,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,7,jul,1028.000000,1.2353913174,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,8,aug,534.000000,0.6417305092,train,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,9,sep,1871.000000,2.2484602674,test,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,10,oct,2730.000000,3.2807570978,test,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,11,nov,2022.000000,2.4299233889,test,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU010,12,dec,94.000000,0.1129637975,test,714.000000,3034.000000,2,2.3000000000,0.0120174253,0.7646671061,3.1246341463,2.4411667765,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,1,jan,813.000000,0.6801213008,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,2,feb,969.000000,0.8106242811,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,3,mar,745.000000,0.6232353864,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,4,apr,1001.000000,0.8373941232,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,5,may,2732.000000,2.2854752693,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,6,jun,1987.000000,1.6622398829,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,7,jul,717.000000,0.5998117745,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,8,aug,599.000000,0.5010979818,train,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,9,sep,2722.000000,2.2771096936,test,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,10,oct,171.000000,0.1430513437,test,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,11,nov,639.000000,0.5345602844,test,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU011,12,dec,2108.000000,1.7634633483,test,754.000000,5000.000000,3,0.2794102269,0.0083655757,0.8492000000,3.3610200000,2.3423000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,1,jan,1481.000000,1.0060287000,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,2,feb,905.000000,0.6147575783,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,3,mar,1067.000000,0.7248025813,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,4,apr,2513.000000,1.7070561263,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,5,may,861.000000,0.5848688121,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,6,jun,1670.000000,1.1344145368,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,7,jul,650.000000,0.4415385922,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,8,aug,2630.000000,1.7865330729,train,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,9,sep,1245.000000,0.8457162265,test,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,10,oct,997.000000,0.6772522714,test,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,11,nov,1936.000000,1.3151057145,test,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU012,12,dec,2780.000000,1.8884265942,test,794.000000,7500.000000,3,2.3000000000,0.0067929014,0.8941333333,3.4441466667,2.3535333333,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,1,jan,771.000000,0.4277689160,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,2,feb,2941.000000,1.6317359040,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,3,mar,1360.000000,0.7545599556,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,4,apr,2714.000000,1.5057909702,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,5,may,1801.000000,0.9992371177,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,6,jun,1744.000000,0.9676121784,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,7,jul,1428.000000,0.7922879534,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,8,aug,1660.000000,0.9210070046,train,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,9,sep,436.000000,0.2419030446,test,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,10,oct,578.000000,0.3206879811,test,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,11,nov,1956.000000,1.0852347597,test,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU013,12,dec,1101.000000,0.6108606699,test,834.000000,4938.000000,2,2.3000000000,0.0055482350,0.8311057108,3.2475455650,2.4577764277,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,1,jan,2349.000000,1.9654847819,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,2,feb,4.000000,0.0033469302,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,3,mar,345.000000,0.2886727330,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,4,apr,524.000000,0.4384478611,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,5,may,340.000000,0.2844890702,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,6,jun,2698.000000,2.2575044451,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,7,jul,2137.000000,1.7880974793,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,8,aug,1164.000000,0.9739566991,train,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,9,sep,498.000000,0.4166928146,test,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,10,oct,1583.000000,1.3245476415,test,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,11,nov,1241.000000,1.0383851062,test,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU014,12,dec,2965.000000,2.4809120385,test,874.000000,4922.000000,2,2.3000000000,0.0083673256,0.8224299065,3.2314953271,2.4556074766,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,1,jan,2045.000000,1.4250871080,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,2,feb,2055.000000,1.4320557491,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,3,mar,552.000000,0.3846689895,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,4,apr,81.000000,0.0564459930,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,5,may,2780.000000,1.9372822300,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,6,jun,176.000000,0.1226480836,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,7,jul,2316.000000,1.6139372822,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,8,aug,1475.000000,1.0278745645,train,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,9,sep,2566.000000,1.7881533101,test,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,10,oct,1678.000000,1.1693379791,test,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,11,nov,1553.000000,1.0822299652,test,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU015,12,dec,2745.000000,1.9128919861,test,914.000000,4894.000000,1,2.3000000000,0.0069686411,0.8132407029,3.1344953004,2.4533101757,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,1,jan,2482.000000,1.4306506232,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,2,feb,1887.000000,1.0876864327,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,3,mar,1911.000000,1.1015202824,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,4,apr,1446.000000,0.8334894445,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,5,may,2939.000000,1.6940701780,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,6,jun,1241.000000,0.7153253116,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,7,jul,1281.000000,0.7383817278,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,8,aug,692.000000,0.3988759997,train,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,9,sep,119.000000,0.0685928381,test,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,10,oct,627.000000,0.3614093234,test,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,11,nov,1941.000000,1.1188125946,test,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU016,12,dec,1383.000000,0.7971755890,test,954.000000,2942.000000,2,0.0190215433,0.0057641040,0.6757307954,2.9601019714,2.4189326988,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,1,jan,2744.000000,1.3122123259,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,2,feb,2770.000000,1.3246458246,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,3,mar,2697.000000,1.2897363859,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,4,apr,1726.000000,0.8253930301,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,5,may,1776.000000,0.8493036045,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,6,jun,2264.000000,1.0826708112,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,7,jul,332.000000,0.1587662144,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,8,aug,2420.000000,1.1572718035,train,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,9,sep,2722.000000,1.3016916731,test,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,10,oct,1161.000000,0.5552035388,test,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,11,nov,1986.000000,0.9497280172,test,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU017,12,dec,2587.000000,1.2371331221,test,994.000000,8999.000000,6,0.9564229781,0.0047821149,0.8895432826,3.6756550728,1.9923858206,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,1,jan,2509.000000,1.9485486846,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,2,feb,914.000000,0.7098339967,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU018,3,mar,903.000000,0.7012911368,train,1034.000000,4342.000000,3,2.3000000000,0.0077662363,0.7618608936,3.1994426532,2.3204652234,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
